Country Name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Eswatini,12.257563254,11.605033707,20.667690209,17.683850578,19.533432691,16.044342084,9.6360090245,9.3849801673,10.776039203,10.144578357,10.412982476,11.55752804,
Sint Maarten (Dutch part),,,,,,,,,,,,,
Seychelles,10.052720936,8.8807974956,6.6334991708,15.420540159,9.8605283052,17.413639233,4.3192812716,19.272567641,16.982614049,7.3698950316,12.537743833,,
Syrian Arab Republic,2.3400702346,2.6813216068,2.5600031591,2.2446611842,2.1673451674,,,,,,,,0.87931221497
Turks and Caicos Islands,,6.5826284435,6.4102564103,6.2631133937,,,,11.516425302,5.6543496084,,,,
Chad,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),,,,,,,2.1,,1.5,1.4,,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,5.2,,5.1,5.7,,,
Togo,,,,,,,,,,,,,
Thailand,7.1217430599,6.7012113735,5.9731571668,5.5378724825,5.4379020163,4.8979256448,4.8985811642,4.2468565961,3.8706143485,3.4737927802,3.2317784062,2.5820036484,
Tajikistan,2.8024193257,1.8689823547,1.386977172,1.3170844042,2.4045496737,1.6368936072,,,,,,,
Turkmenistan,4.2202741972,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,23.6,,22.9,22.7,,,
Timor-Leste,4.820761149,5.9823155035,3.3161902091,2.978722612,3.5664740466,,,,,4.0959830945,,,
Middle East & North Africa (IDA & IBRD countries),,,,,,,4.2,,3.9,3.8,,,
Tonga,7.8651906326,0.97487740917,3.8690706492,7.6999335881,0.96171415932,1.9312848838,0.97336863417,,,,,,
South Asia (IDA & IBRD),,,,,,,3.9,,3.7,3.6,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,14.4,,9.5,9.4,,,
Trinidad and Tobago,28.482548106,29.88268562,41.614395081,38.382310524,35.613608163,26.343756081,28.256695721,30.065568055,29.728327132,30.649506835,,,
Tunisia,2.4408866751,2.649269088,2.6885785821,2.422643796,2.6891717116,,3.0607561008,,,,,,
Turkey,4.6075436689,5.1723255319,4.6251976679,5.1765664855,4.2363160907,4.1678436525,4.3080441231,,,2.846067371,3.3384331397,3.0856872671,2.5904756723
Tuvalu,0,0,0,0,9.504799924,9.4108789761,18.615040953,,,,,,
Tanzania,,,,,8.7673146572,9.0840381911,8.6965701021,7.6253324558,7.8101601857,7.2762394188,6.4826575903,,
Uganda,9.4359846665,8.9702569004,9.1779193391,10.292541209,9.7446158222,11.210758313,11.765488864,10.805580543,12.118164704,,11.304144982,11.502046271,10.524460278
Ukraine,6.3466320593,5.7067251815,5.3424371119,4.8726432449,4.3413615182,,5.1392837189,,6.3065916851,,,6.1837305712,
Upper middle income,,,,,,,7.1,,6.5,6.7,,,
Uruguay,6.0744517281,5.8227605708,6.61632868,6.7469211948,6.1025108707,5.9069270147,7.9018045413,7.6708927385,7.8813353217,8.5873060859,7.8267850692,8.2638736326,12.060453021
United States,5.8130909014,5.6977777652,5.4252910534,5.0272999297,4.7642244631,4.705311441,4.7305490441,4.5255927962,4.4446756529,4.9498515188,5.3907547711,5.316767266,4.9569505476
Uzbekistan,3.212199104,2.9958046605,3.0079290966,,,,,,1.4789790732,1.6359756344,1.4121350041,1.1358027751,
St. Vincent and the Grenadines,18.415867111,36.860923735,14.760011439,21.238676553,23.09255496,19.387896413,25.821920966,,,,36.540692629,,
"Venezuela, RB",45.649583858,48.283149772,52.790169804,49.891174096,45.991654976,48.802485389,54.739602532,,63.342599283,52.038062715,59.555296999,49.876745091,36.687634837
British Virgin Islands,8.3257014403,,,,,,,,,,,,
Virgin Islands (U.S.),40.012655165,40.142646427,43.090123931,46.985415727,52.787361198,42.535493506,49.27788939,,,,,,
Vietnam,1.238513833,1.3673678688,1.2661834948,1.4157402065,1.5187400414,1.5280509191,,,,,,,
Vanuatu,,,,,,,,,,,,,
World,,,,,,,6.2,,5.3,5.3,,,
Samoa,,,,8.6695962677,8.6047412124,,,3.1461051219,,,,,
Kosovo,,,6.4668135148,4.1442564579,5.969544062,3.4617532105,4.9855971637,2.2476837893,3.0189922055,2.331002331,2.0922805858,2.621518296,2.3989300898
"Yemen, Rep.",4.3262530376,3.9938890678,3.9922987917,4.3967827275,4.7463050296,5.775470054,6.603147871,6.7721494222,,,,,
South Africa,38.7,36.9,35.9,32.9,30.8,29.8,30.6,31.7,32.6,33.8,34,35.9,
Zambia,,,5.4013956926,6.1444667034,5.9826608671,6.154087951,6.1181537859,5.8084416152,5.3572148665,5.3717496349,,,
Zimbabwe,8.8190560056,,,,5.5994269211,,7.4798997709,,,,,,
